Customer_ID,Age,Gender,City,Occupation,Monthly_Income,Account_Type,Account_Tenure_Years,Avg_Monthly_Balance,Credit_Score,Number_of_Transactions,Last_Transaction_Days_Ago,Internet_Banking_Active,Mobile_App_Login_Freq,UPI_Transactions,Loan_Applied,Loan_Status,Complaint_Count,Customer_Service_Calls,Debit_Card_Usage,Credit_Card_Utilization,Reward_Points_Used,FD_Investment,Insurance_Product,Salary_Account,Relationship_Manager_Assigned,Competitor_Bank_Usage,Cashback_Offer_Response,Avg_UPI_Spend,Financial_Stress_Score,Digital_Engagement_Score,Product_Holding_Count,Estimated_Churn_Risk,Churn_Status,Retention_Recommendation
101088,26,Female,Mumbai         ,Student   ,82938,Current,7,10231,537,61,41,Yes,0,33,No ,No Loan ,2,5,Medium,50.86,753,No ,No             ,Yes,No ,Yes,Ignored ,3937.98,54,11,1,35,No             ,Send cashback offers            
101089,21,Female,Kolkata        ,Student   ,15000,Current,9,62128,679,84,87,Yes,13,25,Yes,Approved,2,3,High  ,62.22,394,No ,No             ,Yes,No ,No ,Accepted,7667.37,28,17,2,25,No             ,Loyalty rewards program         
101091,56,Male  ,Mumbai         ,Salaried  ,95203,Salary ,13,30790,854,67,5,Yes,12,21,No ,No Loan ,3,4,High  ,25.77,403,No ,No             ,No ,No ,Yes,Accepted,1547.68,49,15,0,25,No             ,Assign priority customer support
101092,38,Female,Pune           ,Business  ,83448,Salary ,11,500,767,50,22,Yes,14,59,No ,No Loan ,4,5,Medium,73.13,684,Yes,No             ,Yes,No ,No ,Ignored ,2753.49,69,29,2,35,No             ,Offer zero-balance upgrade      
101093,31,Male  ,Bangalore      ,Business  ,97755,Salary ,10,39857,775,45,16,No ,7,0,Yes,Approved,0,3,Low   ,70.45,503,No ,Yes            ,No ,No ,No ,Rejected,10364.3,30,4,2,0,No             ,Loyalty rewards program         
101097,50,Male  ,Mumbai         ,Business  ,99761,Current,9,41949,778,44,29,Yes,16,25,No ,No Loan ,3,5,High  ,53.12,99,Yes,No             ,No ,No ,No ,Accepted,4750.74,44,19,1,25,No             ,Assign priority customer support
101098,22,Female,Mumbai         ,Business  ,83118,Salary ,13,48917,799,62,117,Yes,8,34,No ,No Loan ,4,6,High  ,60.83,724,No ,Yes            ,No ,No ,No ,Ignored ,5606.33,45,16,1,50,Yes            ,Assign priority customer support
101099,39,Female,Kolkata        ,Freelancer,60424,Salary ,6,98919,604,67,101,Yes,2,8,No ,No Loan ,2,3,Low   ,42.91,126,No ,Yes            ,No ,No ,Yes,Ignored ,2259.33,10,4,1,50,Yes            ,Send cashback offers            
101100,52,Male  ,Hyderabad      ,Freelancer,50805,Savings,10,5111,579,41,58,Yes,22,70,Yes,Approved,3,4,Medium,67.02,715,No ,Yes            ,Yes,No ,No ,Rejected,12021.96,62,38,3,45,Yes            ,Offer zero-balance upgrade      
101102,46,Female,Bhopal         ,Salaried  ,72987,Current,13,54534,734,54,112,Yes,5,52,No ,No Loan ,2,3,Low   ,14.65,530,No ,No             ,Yes,No ,Yes,Ignored ,9715.05,32,20,1,35,No             ,Cross-sell FD and insurance     
101104,35,Male  ,Delhi          ,Freelancer,57542,Salary ,5,59068,784,32,57,Yes,13,55,No ,No Loan ,3,4,High  ,54.06,372,No ,No             ,No ,Yes,No ,Ignored ,7355.85,35,27,0,25,No             ,Assign priority customer support
101105,26,Male  ,Hyderabad      ,Government,62509,Savings,4,500,604,47,8,Yes,26,33,Yes,Rejected,5,7,High  ,45.25,195,No ,No             ,No ,No ,No ,Ignored ,10155.3,74,28,1,65,Yes            ,Offer zero-balance upgrade      
101106,26,Male  ,Kolkata        ,Business  ,78587,Savings,6,42663,470,79,68,Yes,14,49,No ,No Loan ,2,3,Low   ,62.33,373,No ,No             ,Yes,Yes,No ,Ignored ,6922.7,38,25,1,45,Yes            ,Cross-sell FD and insurance     
101107,29,Female,Hyderabad      ,Student   ,72219,Savings,4,71477,692,28,46,No ,9,38,Yes,Approved,3,6,Medium,10.96,825,No ,Yes            ,No ,Yes,Yes,Ignored ,5367.58,29,18,2,15,No             ,Assign priority customer support
101109,42,Male  ,Hyderabad      ,Retired   ,70358,Current,11,26241,615,83,91,Yes,8,17,Yes,Approved,3,5,Low   ,29.19,335,No ,No             ,Yes,No ,No ,Ignored ,12077.21,51,11,2,40,No             ,Assign priority customer support
101110,58,Female,Hyderabad      ,Salaried  ,84955,Savings,1,69116,655,30,112,Yes,13,22,Yes,Approved,1,1,Medium,75.81,451,No ,No             ,Yes,No ,No ,Ignored ,3719.98,20,16,2,25,No             ,Loyalty rewards program         
101111,40,Male  ,Bangalore      ,Salaried  ,64004,Savings,14,65294,651,49,74,Yes,1,45,Yes,Approved,2,4,Medium,30.92,136,No ,No             ,No ,No ,Yes,Rejected,2214.89,27,15,1,50,Yes            ,Send cashback offers            
101112,60,Male  ,Pune           ,Salaried  ,99299,Salary ,8,55730,591,88,94,Yes,11,27,No ,No Loan ,5,6,High  ,40.35,493,Yes,Yes            ,No ,No ,Yes,Rejected,1021.1,47,16,2,50,Yes            ,Assign priority customer support
101113,43,Female,Mumbai         ,Student   ,70030,Salary ,13,40814,783,40,45,Yes,18,12,No ,No Loan ,2,3,High  ,31.66,335,No ,Yes            ,Yes,Yes,No ,Rejected,11109.7,39,16,2,0,No             ,Loyalty rewards program         
101114,60,Male  ,Chennai        ,Student   ,93491,Current,5,51940,669,33,69,No ,13,22,No ,No Loan ,1,1,Low   ,44.09,588,No ,No             ,Yes,No ,No ,Rejected,10310.64,29,16,1,35,No             ,Cross-sell FD and insurance     
101116,36,Female,Bangalore      ,Student   ,57057,Current,11,30007,745,44,74,Yes,5,47,Yes,Pending ,2,3,Medium,75.16,600,No ,Yes            ,No ,No ,No ,Rejected,1884.19,44,19,2,25,No             ,Loyalty rewards program         
101118,30,Female,Kolkata        ,Government,68604,Savings,4,73386,485,52,8,Yes,16,0,No ,No Loan ,3,4,High  ,24.38,258,Yes,Yes            ,Yes,Yes,Yes,Ignored ,12261.86,28,10,3,25,No             ,Assign priority customer support
101119,55,Female,Chennai        ,Freelancer,71083,Current,12,90805,654,64,100,Yes,8,42,Yes,Approved,3,6,High  ,25.66,134,No ,No             ,No ,No ,No ,Ignored ,5306.29,19,19,1,50,Yes            ,Assign priority customer support
101120,26,Male  ,Hyderabad      ,Salaried  ,60612,Savings,2,500,696,40,115,Yes,9,45,Yes,Approved,3,4,Low   ,61.95,532,No ,No             ,No ,Yes,Yes,Accepted,1344.31,64,21,1,70,Yes            ,Offer zero-balance upgrade      
101121,27,Female,Hyderabad      ,Student   ,32449,Salary ,1,74211,680,61,116,Yes,0,61,No ,No Loan ,0,2,High  ,59.26,655,No ,No             ,No ,No ,No ,Accepted,7365.42,12,20,0,50,Yes            ,Send cashback offers            
101122,27,Female,Mumbai         ,Government,43054,Savings,2,102176,652,73,65,No ,0,29,Yes,Approved,1,3,Medium,28.35,932,Yes,Yes            ,No ,No ,No ,Rejected,194.26,3,9,3,40,No             ,Send cashback offers            
101123,47,Female,Bangalore      ,Government,84012,Current,12,113106,743,54,29,Yes,7,46,Yes,Approved,0,2,Low   ,29.61,862,No ,Yes            ,No ,Yes,Yes,Ignored ,4319.91,-6,20,2,0,No             ,Loyalty rewards program         
101124,54,Male  ,Bangalore      ,Government,111489,Current,10,15178,600,45,16,Yes,18,17,Yes,Approved,1,4,Low   ,93.33,650,No ,Yes            ,No ,No ,Yes,Ignored ,10977.27,47,17,2,0,No             ,Loyalty rewards program         
101125,46,Male  ,Mumbai         ,Salaried  ,53637,Current,11,65147,673,46,63,Yes,19,27,Yes,Approved,1,2,High  ,94.95,236,No ,No             ,Yes,No ,No ,Accepted,12060.83,22,21,2,25,No             ,Loyalty rewards program         
101127,26,Female,Kolkata        ,Freelancer,77478,Current,10,50066,673,1,77,No ,14,13,Yes,Approved,1,3,Low   ,94.29,906,Yes,No             ,Yes,Yes,Yes,Accepted,11422.46,29,13,3,25,No             ,Loyalty rewards program         
101129,44,Male  ,Chennai        ,Student   ,41559,Salary ,10,79023,662,48,106,No ,4,20,No ,No Loan ,2,2,Medium,20.05,662,No ,No             ,Yes,No ,No ,Accepted,11953.91,20,9,1,35,No             ,Cross-sell FD and insurance     
101130,23,Female,Mumbai         ,Business  ,49300,Salary ,14,57782,740,60,96,Yes,7,61,Yes,Rejected,0,0,Medium,88.85,601,Yes,No             ,No ,Yes,No ,Rejected,8698.93,21,25,2,45,Yes            ,Provide secured loan offer      
101131,22,Female,Mumbai         ,Student   ,88680,Salary ,3,40223,697,21,78,Yes,11,72,Yes,Approved,1,1,Medium,37.21,606,No ,No             ,No ,Yes,No ,Rejected,14475.13,34,31,1,35,No             ,Cross-sell FD and insurance     
101132,49,Male  ,Hyderabad      ,Freelancer,108373,Savings,8,54736,637,36,40,No ,21,44,No ,No Loan ,2,3,High  ,47.58,530,Yes,Yes            ,No ,No ,No ,Ignored ,1084.06,32,28,2,0,No             ,Loyalty rewards program         
101133,27,Male  ,Delhi          ,Government,83366,Salary ,4,12542,621,31,49,Yes,14,0,No ,No Loan ,1,4,Low   ,29.51,479,Yes,Yes            ,No ,No ,Yes,Ignored ,830.09,48,9,2,0,No             ,Loyalty rewards program         
101134,30,Female,Delhi          ,Salaried  ,137659,Salary ,6,11980,795,20,37,Yes,14,42,No ,No Loan ,2,2,High  ,31.48,384,No ,Yes            ,No ,No ,Yes,Ignored ,6700.03,54,23,1,10,No             ,Cross-sell FD and insurance     
101136,32,Male  ,Kolkata        ,Government,71479,Salary ,4,40740,712,98,16,No ,8,54,No ,No Loan ,1,1,Medium,77.19,253,Yes,No             ,No ,No ,Yes,Rejected,9936.39,34,23,1,10,No             ,Cross-sell FD and insurance     
101137,43,Male  ,Mumbai         ,Government,60511,Current,1,50606,747,19,81,Yes,8,38,Yes,Approved,2,3,Medium,92.41,811,No ,No             ,No ,No ,No ,Ignored ,3352.46,34,18,1,35,No             ,Cross-sell FD and insurance     
101138,59,Female,Bangalore      ,Student   ,44748,Current,10,33610,785,13,119,Yes,3,0,No ,No Loan ,0,0,High  ,69.33,525,Yes,Yes            ,Yes,No ,No ,Ignored ,7813.05,33,2,3,25,No             ,Loyalty rewards program         
101139,62,Female,Mumbai         ,Business  ,88122,Current,1,27207,711,50,117,Yes,0,19,No ,No Loan ,3,5,High  ,45.07,465,Yes,No             ,No ,No ,No ,Ignored ,3074.79,51,6,1,65,Yes            ,Send cashback offers            
101140,38,Male  ,Delhi          ,Salaried  ,53023,Current,8,50284,603,51,44,Yes,9,48,No ,No Loan ,1,2,Medium,30.97,534,No ,No             ,Yes,No ,No ,Ignored ,8275.24,29,22,1,10,No             ,Cross-sell FD and insurance     
101141,48,Male  ,Pune           ,Salaried  ,61817,Salary ,2,45848,733,37,35,No ,6,48,Yes,Rejected,3,5,Medium,54.45,271,No ,Yes            ,Yes,Yes,No ,Accepted,9466.81,42,20,3,35,No             ,Provide secured loan offer      
101142,23,Male  ,Bangalore      ,Salaried  ,106666,Salary ,2,2642,642,57,2,Yes,1,7,No ,No Loan ,1,4,Low   ,68.13,425,No ,Yes            ,No ,No ,Yes,Accepted,13393.66,53,3,1,45,Yes            ,Send cashback offers            
101143,23,Female,Hyderabad      ,Salaried  ,97638,Salary ,4,56571,656,39,42,Yes,0,48,No ,No Loan ,1,2,Medium,74.08,825,No ,No             ,Yes,No ,No ,Accepted,10759.38,26,16,1,25,No             ,Send cashback offers            
101145,48,Female,Kolkata        ,Business  ,62123,Salary ,2,24958,662,50,72,Yes,1,29,No ,No Loan ,1,3,Low   ,44.34,256,No ,Yes            ,No ,No ,Yes,Ignored ,3647.97,42,10,1,50,Yes            ,Send cashback offers            
101146,61,Male  ,Bangalore      ,Student   ,62539,Salary ,12,15470,580,58,65,Yes,1,38,No ,No Loan ,0,2,Medium,73.02,0,No ,No             ,No ,No ,No ,Ignored ,13014.11,42,13,0,60,Yes            ,Send cashback offers            
101147,26,Male  ,Delhi          ,Government,80178,Savings,9,88905,708,21,95,No ,5,57,No ,No Loan ,2,4,Medium,43.05,461,Yes,No             ,No ,No ,No ,Ignored ,9192.62,15,22,1,35,No             ,Cross-sell FD and insurance     
101148,47,Male  ,Kolkata        ,Government,41996,Current,3,57050,629,27,38,No ,22,46,No ,No Loan ,0,3,High  ,54.74,587,No ,No             ,Yes,No ,No ,Accepted,2025.76,21,30,1,10,No             ,Cross-sell FD and insurance     
101150,35,Male  ,Bangalore      ,Government,65251,Savings,6,39623,637,46,8,Yes,3,46,Yes,Pending ,1,4,Low   ,18.05,351,No ,No             ,Yes,Yes,No ,Ignored ,6268.46,35,17,2,0,No             ,Loyalty rewards program         
101151,44,Male  ,Hyderabad      ,Salaried  ,68179,Savings,10,46043,675,48,27,Yes,2,40,No ,No Loan ,1,4,High  ,13.57,557,No ,Yes            ,No ,Yes,Yes,Ignored ,9713.51,31,14,1,25,No             ,Send cashback offers            
101152,44,Female,Kolkata        ,Freelancer,41357,Current,5,49747,657,47,74,Yes,4,32,No ,No Loan ,4,6,Low   ,58.96,689,No ,Yes            ,No ,No ,No ,Ignored ,3542.42,45,13,1,50,Yes            ,Assign priority customer support
101153,37,Male  ,Bangalore      ,Government,30231,Salary ,2,7384,647,56,99,No ,0,20,Yes,Approved,1,4,High  ,90.39,127,Yes,No             ,Yes,No ,Yes,Accepted,10532.41,51,6,3,60,Yes            ,Send cashback offers            
101154,40,Male  ,Bhopal         ,Salaried  ,35875,Salary ,13,88957,805,10,35,Yes,20,40,No ,No Loan ,1,4,Low   ,56.05,613,No ,Yes            ,Yes,No ,No ,Rejected,9304.15,10,26,2,0,No             ,Loyalty rewards program         
101155,38,Female,Bhopal         ,Retired   ,64024,Salary ,7,28429,778,53,26,Yes,18,17,No ,No Loan ,0,0,Low   ,50.56,258,No ,No             ,No ,No ,No ,Ignored ,11516.2,35,17,0,10,No             ,Cross-sell FD and insurance     
101156,26,Male  ,Mumbai         ,Retired   ,83326,Savings,2,11243,775,73,87,Yes,0,45,Yes,Pending ,2,5,Low   ,91.65,652,No ,Yes            ,No ,No ,Yes,Ignored ,14745.47,54,15,2,40,No             ,Send cashback offers            
101157,43,Male  ,Hyderabad      ,Government,83074,Current,12,47432,684,49,87,No ,0,32,No ,No Loan ,1,1,Medium,89.06,558,No ,Yes            ,No ,No ,No ,Rejected,2605.36,31,10,1,50,Yes            ,Send cashback offers            
101158,50,Female,Bangalore      ,Student   ,92145,Salary ,4,69559,781,43,88,Yes,0,0,No ,No Loan ,3,3,Low   ,74.95,685,Yes,Yes            ,Yes,No ,No ,Accepted,7242.09,30,0,3,55,Yes            ,Send cashback offers            
101159,42,Female,Mumbai         ,Freelancer,56445,Savings,13,42960,742,56,11,Yes,5,44,Yes,Approved,2,2,Low   ,20.01,129,No ,Yes            ,Yes,Yes,No ,Accepted,12782.74,38,18,3,0,No             ,Loyalty rewards program         
101160,50,Male  ,Mumbai         ,Government,62169,Current,12,60611,730,36,109,Yes,0,31,No ,No Loan ,0,2,Medium,71.58,127,No ,No             ,Yes,No ,No ,Rejected,8113.09,19,10,1,50,Yes            ,Send cashback offers            
101161,27,Male  ,Kolkata        ,Government,62638,Savings,13,33942,483,49,82,Yes,19,56,Yes,Approved,3,6,High  ,29.72,455,Yes,No             ,Yes,No ,Yes,Ignored ,9260.09,48,31,3,50,Yes            ,Assign priority customer support
101162,59,Male  ,Bangalore      ,Student   ,90778,Savings,14,66279,572,59,35,Yes,15,39,No ,No Loan ,3,4,Medium,12.52,502,Yes,No             ,No ,No ,No ,Rejected,7142.51,31,23,1,35,No             ,Assign priority customer support
101163,58,Female,Mumbai         ,Freelancer,37976,Salary ,12,48406,658,32,107,Yes,20,49,No ,No Loan ,0,3,Medium,35.69,662,No ,No             ,Yes,No ,Yes,Ignored ,522.22,25,29,1,35,No             ,Cross-sell FD and insurance     
101164,21,Female,Hyderabad      ,Retired   ,60967,Salary ,11,500,737,60,14,Yes,0,16,No ,No Loan ,1,3,Medium,79.27,170,No ,Yes            ,Yes,No ,Yes,Rejected,2320.85,54,5,2,35,No             ,Send cashback offers            
101165,26,Female,Mumbai         ,Business  ,79427,Current,11,30166,771,34,54,No ,0,50,Yes,Rejected,1,2,High  ,13.6,404,Yes,No             ,No ,No ,No ,Ignored ,4565.45,39,16,2,35,No             ,Send cashback offers            
101166,35,Male  ,Pune           ,Student   ,71623,Savings,1,42918,680,38,58,No ,20,44,Yes,Rejected,2,4,Low   ,52.31,444,Yes,No             ,Yes,No ,No ,Rejected,8369.87,38,28,3,20,No             ,Provide secured loan offer      
101167,22,Female,Bhopal         ,Salaried  ,95763,Savings,2,69052,609,25,92,No ,0,34,Yes,Rejected,2,2,Low   ,49.91,46,No ,No             ,Yes,No ,Yes,Ignored ,11896.8,25,11,2,60,Yes            ,Send cashback offers            
101168,36,Male  ,Pune           ,Retired   ,30138,Savings,10,35700,680,45,1,Yes,10,27,No ,No Loan ,2,5,Medium,29.36,413,No ,No             ,No ,No ,No ,Accepted,1927.91,42,15,0,10,No             ,Cross-sell FD and insurance     
101169,46,Male  ,Delhi          ,Freelancer,88252,Savings,8,36185,600,50,86,Yes,14,37,Yes,Rejected,3,4,Low   ,32.18,27,No ,No             ,No ,No ,Yes,Ignored ,13669.42,46,21,1,70,Yes            ,Provide secured loan offer      
101171,42,Female,Hyderabad      ,Business  ,82896,Salary ,5,13207,702,35,93,No ,13,71,Yes,Rejected,4,7,Medium,44.51,0,No ,No             ,Yes,No ,Yes,Accepted,8165.73,63,32,2,60,Yes            ,Provide secured loan offer      
101172,46,Male  ,Chennai        ,Freelancer,88794,Savings,4,500,714,42,44,Yes,8,34,Yes,Pending ,3,5,Low   ,31.19,497,No ,Yes            ,No ,No ,No ,Rejected,10867.16,64,16,2,35,No             ,Offer zero-balance upgrade      
101173,34,Male  ,Delhi          ,Government,68282,Current,1,500,677,32,32,No ,10,32,No ,No Loan ,5,5,Low   ,19.93,968,Yes,Yes            ,No ,No ,No ,Rejected,5650.82,74,17,2,35,No             ,Offer zero-balance upgrade      
101176,42,Female,Bangalore      ,Government,74072,Savings,6,47336,631,57,77,Yes,10,18,No ,No Loan ,0,3,Low   ,52.26,375,Yes,Yes            ,No ,No ,Yes,Accepted,7136.23,26,12,2,25,No             ,Loyalty rewards program         
101177,22,Female,Kolkata        ,Freelancer,74929,Current,5,28026,867,60,28,No ,9,16,Yes,Approved,2,2,Low   ,32.73,697,No ,Yes            ,No ,No ,Yes,Accepted,13571.54,45,11,2,0,No             ,Loyalty rewards program         
101178,23,Female,Hyderabad      ,Business  ,102019,Current,1,62925,720,62,62,Yes,5,19,No ,No Loan ,2,4,Medium,93.8,465,No ,No             ,No ,No ,Yes,Accepted,7088.97,28,9,0,35,No             ,Cross-sell FD and insurance     
101179,21,Female,Bangalore      ,Student   ,33493,Salary ,10,62882,786,62,99,Yes,3,3,Yes,Approved,1,1,Medium,46.66,439,Yes,Yes            ,Yes,No ,No ,Rejected,3449.48,23,3,4,25,No             ,Loyalty rewards program         
101180,48,Male  ,Chennai        ,Salaried  ,75815,Savings,10,6860,606,66,36,Yes,0,45,Yes,Rejected,2,5,Low   ,10.59,142,No ,Yes            ,No ,No ,No ,Accepted,7030.67,56,15,2,55,Yes            ,Send cashback offers            
101181,54,Female,Mumbai         ,Retired   ,84637,Savings,9,500,766,33,87,Yes,4,28,No ,No Loan ,0,0,Low   ,37,379,Yes,Yes            ,No ,No ,No ,Accepted,4019.27,49,12,2,45,Yes            ,Offer zero-balance upgrade      
101182,28,Male  ,Mumbai         ,Business  ,52844,Salary ,9,71805,774,31,110,Yes,17,21,Yes,Approved,2,4,Low   ,77.4,0,No ,No             ,Yes,Yes,No ,Accepted,471.83,24,18,2,25,No             ,Loyalty rewards program         
101184,57,Female,Kolkata        ,Freelancer,69359,Current,8,48252,751,20,84,Yes,14,40,No ,No Loan ,0,0,Medium,33.56,191,No ,No             ,No ,Yes,Yes,Rejected,2868.72,25,22,0,35,No             ,Cross-sell FD and insurance     
101185,34,Male  ,Kolkata        ,Freelancer,51894,Savings,11,500,685,22,40,Yes,19,67,Yes,Approved,0,2,Medium,25.37,281,No ,Yes            ,No ,Yes,Yes,Ignored ,6762.26,49,35,2,20,No             ,Offer zero-balance upgrade      
101186,53,Female,Pune           ,Freelancer,70867,Salary ,1,27489,716,66,78,Yes,10,42,No ,No Loan ,3,5,Low   ,15.17,170,Yes,No             ,Yes,No ,No ,Rejected,14493.09,51,20,2,40,No             ,Assign priority customer support
101188,39,Female,Mumbai         ,Freelancer,91009,Current,8,56131,716,57,87,Yes,20,0,No ,No Loan ,3,4,High  ,55.73,171,No ,Yes            ,Yes,No ,Yes,Rejected,14298.76,36,13,2,40,No             ,Assign priority customer support
101189,22,Female,Pune           ,Retired   ,31487,Salary ,9,44004,663,34,67,Yes,2,46,No ,No Loan ,0,2,Medium,12.17,237,Yes,Yes            ,No ,No ,Yes,Ignored ,12061.74,27,16,2,40,No             ,Send cashback offers            
101190,25,Female,Chennai        ,Retired   ,135344,Savings,13,83720,632,27,19,Yes,23,64,Yes,Approved,2,4,High  ,65.01,292,Yes,Yes            ,No ,No ,No ,Accepted,625,18,36,3,0,No             ,Loyalty rewards program         
101191,64,Female,Pune           ,Salaried  ,24927,Savings,11,14645,617,52,3,Yes,0,50,Yes,Rejected,3,6,Medium,45.01,774,No ,No             ,No ,No ,Yes,Ignored ,1942.08,57,16,1,60,Yes            ,Send cashback offers            
101193,23,Male  ,Pune           ,Salaried  ,15000,Salary ,2,18516,576,26,69,Yes,0,27,No ,No Loan ,1,3,High  ,68.09,1019,No ,No             ,No ,No ,Yes,Accepted,11722.31,45,9,0,60,Yes            ,Send cashback offers            
101194,40,Male  ,Chennai        ,Salaried  ,33272,Savings,5,28458,681,54,60,Yes,9,53,No ,No Loan ,1,2,High  ,58.19,587,No ,No             ,Yes,No ,No ,Accepted,9910,40,23,1,10,No             ,Cross-sell FD and insurance     
